TYPE_4,,,
a494faf1-ad73-41db-9daa-a897532d24f7,"{99970.697028, 89032.900617, 36932.803137}","{98680.356634, 89749.559424, 37498.971187}","{99766.046299, 88764.934615, 37780.185164}"
a6df2835-1c55-49e5-b0c9-052731d12288,"{100694.846573, 87445.356603, 38834.508859}","{99455.771158, 88217.67004, 39203.658094}","{100457.158617, 87142.891947, 39660.305787}"
55afb966-ce51-48f8-a163-065f63620940,"{98974.423201, 87728.395881, 40600.206202}","{97669.68609, 88386.581812, 41141.062408}","{98715.00677, 87388.720648, 41405.853676}"
b75e92e8-b982-4b57-9fce-b81cac9feb45,"{99552.622988, 85991.843184, 42401.969019}","{98313.573337, 86720.409535, 42752.952947}","{99260.809525, 85620.502289, 43180.988815}"
a6fcbdab-9b39-424e-afe1-9e58d1e29857,"{97741.782315, 86114.395651, 44067.169392}","{96424.602874, 86716.63605, 44576.847123}","{97430.685952, 85707.051641, 44821.512756}"
6c9b3a20-c1d1-4152-9846-ee146b7ee8a6,"{98158.628602, 84217.928554, 45722.270253}","{96901.610707, 84879.023121, 46024.529079}","{97749.654861, 83697.497886, 46348.22025}"
4caeabe8-d9ff-44e7-9db4-1f981bcc639b,"{96087.348574, 83948.076394, 46960.92457}","{94698.750837, 84376.132982, 47266.331449}","{95589.912588, 83296.742616, 47358.721942}"
3e982301-8de8-43cf-be28-74a410b137d1,"{99609.180186, 91141.903073, 15347.739706}","{98463.950483, 92079.489262, 15746.034029}","{99726.819982, 91300.430319, 16237.093961}"
27a9e7af-46de-4a25-b273-b5112f4c3f31,"{98572.623821, 92380.905995, 17268.993951}","{97398.878025, 93332.177319, 17871.623131}","{98661.06824, 92503.595717, 18168.365297}"
55d66a28-1b46-4586-806e-92d061e0d4bc,"{100029.074673, 91707.739764, 19303.390626}","{98839.871639, 92629.784204, 19708.518888}","{100088.329164, 91787.589029, 20208.947913}"
84ee7812-489d-41b5-a8de-377159e83eb4,"{100189.900239, 91924.463755, 23312.24391}","{98977.456597, 92815.24929, 23719.914102}","{100190.065328, 91924.686224, 24223.243868}"
5c40e6ec-77ee-4b4a-a968-7e36023bcadf,"{98898.926158, 92836.973596, 25273.53594}","{97673.666363, 93675.873525, 25883.130797}","{98871.465387, 92798.880131, 26184.326143}"
403ededd-5733-4007-92d8-6cb20595b5d4,"{100091.347097, 91788.301397, 27326.742438}","{98855.671563, 92647.808337, 27732.4176}","{100032.420823, 91708.894425, 28232.360032}"
f89dcb1c-613a-49a3-bac6-a4b5e427bd0c,"{98679.211233, 92532.186204, 29273.874418}","{97418.518221, 93321.944478, 29877.383309}","{98593.941929, 92413.900988, 30174.142019}"
d156f22c-84ae-4972-923a-d4a12430cc98,"{99731.389615, 91303.235269, 31299.027592}","{98472.793979, 92131.84989, 31698.711261}","{99614.072173, 91145.142418, 32188.501744}"
527fd755-6657-498d-bfb7-7631b65c6b76,"{98206.180828, 91875.999914, 33209.562093}","{96910.737844, 92617.525674, 33800.402417}","{98064.116209, 91678.928481, 34088.609585}"
58d89b3a-9aed-419f-bb6d-0530a264d8b7,"{99115.915267, 90473.842976, 35181.97764}","{97855.812737, 91256.755626, 35571.462566}","{98941.600693, 90238.942796, 36044.739099}"
38d24727-a4ca-4996-b27e-a09dfc69720f,"{97485.454101, 90876.209553, 37033.832961}","{96175.753082, 91556.84803, 37605.544714}","{97288.282263, 90602.69362, 37881.214989}"
da66926f-bfe4-41e8-976b-f3890d2dc6c8,"{98252.2358, 89309.977528, 38929.453046}","{96992.249348, 90047.661496, 39304.643693}","{98022.9954, 89001.061241, 39755.249975}"
d5b1468d-1f44-4b83-8c4c-15732d2b67db,"{96525.593439, 89544.692782, 40701.244547}","{95203.111724, 90166.45344, 41247.615863}","{96275.657293, 89197.982425, 41506.89202}"
7b2c5bc5-5822-4e57-9c13-be7f00ce0713,"{97150.612239, 87825.466286, 42496.923655}","{95891.859694, 88519.392328, 42853.917897}","{96869.169983, 87446.204617, 43275.94345}"
2629c762-436b-46cc-91d1-e866a79015b1,"{95338.002837, 87897.269135, 44168.217995}","{94004.635722, 88462.74153, 44683.38205}","{95038.275384, 87481.488491, 44922.561359}"
4d54591c-8ef0-4351-8ffb-3d8bbc858118,"{95806.167635, 86013.719048, 45817.255378}","{94531.392688, 86639.640126, 46125.452899}","{95411.729039, 85482.187491, 46443.205374}"
0f3ec157-2ab7-4035-a785-1180b7cd2ab4,"{93744.029641, 85686.076298, 47062.025159}","{92344.201766, 86075.367627, 47372.70576}","{93264.772283, 85021.252535, 47459.822531}"
41dab707-47b3-47cf-95b1-4cb2b075620d,"{97064.817194, 92975.069726, 15454.360735}","{95894.155956, 93880.688895, 15856.948695}","{97178.032121, 93136.786732, 16343.71499}"
bca0f544-5aa0-4d1a-a24e-e9b3b0198f44,"{95992.936095, 94185.980693, 17379.928433}","{94793.355786, 95104.453447, 17985.387617}","{96077.954965, 94311.068561, 18279.299779}"
9111c211-a4ac-49f1-97ac-aee3027f2cd4,"{97468.922108, 93552.298028, 19410.009011}","{96254.707685, 94441.141141, 19819.442914}","{97525.947818, 93633.753957, 20315.566298}"
57734c4c-fee4-4fda-9f35-4a992a9ab248,"{96273.354945, 94598.561255, 21366.760424}","{95039.731644, 95467.038533, 21979.452196}","{96302.840973, 94641.94391, 22277.250688}"
1711a734-0be5-4c08-8a2a-c1dcff2d8fea,"{97623.702881, 93773.389279, 23418.861382}","{96387.10176, 94630.323405, 23830.841233}","{97623.861761, 93773.616223, 24329.86134}"
d87f7b25-e6dc-4882-9e08-da1bfa94e0c2,"{96306.511634, 94650.903372, 25384.4737}","{95058.520243, 95455.598575, 25996.887366}","{96280.114449, 94612.065316, 26295.263903}"
bf7d349b-16fe-45ec-acef-bbaa0a5fc0a2,"{97528.954068, 93634.562651, 27433.353541}","{96269.976548, 94459.564087, 27843.359867}","{97472.24423, 93553.557915, 28338.971136}"
f6831a47-9a90-4388-9247-460411825cbe,"{96095.309422, 94340.162735, 29384.813289}","{94813.247237, 95094.739953, 29991.137313}","{96013.34269, 94219.565465, 30285.08089}"
58adf663-6cea-4b11-aba8-c72985369f07,"{97182.540468, 93139.742803, 31405.641282}","{95901.493764, 93933.209215, 31809.64855}","{97069.635771, 92978.468932, 32295.115434}"
34238cc4-9910-4631-8cd2-a443b560f702,"{95640.602816, 93671.154367, 33320.5032}","{94325.132929, 94376.544852, 33914.15238}","{95504.040515, 93470.23089, 34199.550692}"
ce61baa3-01a9-473f-a96c-8f2c2bf81a35,"{96590.22068, 92293.668038, 35288.595591}","{95308.916107, 93041.377041, 35682.387416}","{96422.462725, 92054.041382, 36151.35705}"
1131662d-166e-4433-8d4a-17838e817753,"{94947.793239, 92651.825303, 37144.777376}","{93619.748214, 93295.939588, 37719.286188}","{94758.258082, 92372.963108, 37992.159403}"
88d0f1b8-d5b6-4ec1-a9a6-d8df3cc9c4f2,"{95759.031271, 91106.38939, 39036.076827}","{94479.082304, 91808.85925, 39415.549863}","{95538.413456, 90791.257335, 39861.873755}"
fcf3c6ae-e923-467e-a013-9fcf1be6e7a2,"{94025.111351, 91294.285224, 40812.193255}","{92685.916751, 91879.175332, 41361.346947}","{93784.855505, 90940.797916, 41617.840729}"
bd93d665-e1aa-4eb3-add7-6cf11c7e75d8,"{94698.847166, 89592.012234, 42603.55468}","{93421.338055, 90250.74926, 42964.802074}","{94427.991, 89205.119361, 43382.574476}"
ee72ea16-0151-4717-99bc-da59f007de0c,"{92883.519367, 89614.662747, 44279.171874}","{91535.003954, 90142.974397, 44797.103461}","{92595.400687, 89190.755074, 45033.515238}"
976dee7a-509e-413b-a779-eb3dcb4ed6ff,"{93404.97671, 87743.814257, 45923.907245}","{92113.37057, 88334.064661, 46236.265883}","{93025.374417, 87201.587644, 46549.857242}"
3ba005ed-1306-4dd7-af93-a311e52886b2,"{91351.283211, 87360.246208, 47173.005231}","{89933.932711, 87715.762687, 47486.713772}","{90890.588015, 86682.42751, 47570.802603}"
b5a4829d-bc03-43df-8a8d-47a3d7f340d7,"{94468.781292, 94738.567019, 15568.12515}","{93273.539064, 95611.482901, 15972.035795}","{94577.481426, 94903.352608, 16457.479405}"
16cca94c-3591-42ff-b353-139ebb2a6db2,"{93364.337994, 95919.057536, 17495.0187}","{92139.827109, 96804.020798, 18100.313489}","{93445.866329, 96046.447936, 18394.390045}"
00c63cf1-49eb-4d8d-ac37-028b57beb74d,"{94856.77253, 95326.750254, 19523.772606}","{93618.451827, 96181.687454, 19934.530928}","{94911.524164, 95409.751811, 20429.329893}"
aef70315-b1a6-4f3c-8468-703abed147a9,"{93633.243829, 96339.23242, 21481.850763}","{92376.089105, 97173.284123, 22094.375445}","{93661.519278, 96383.413633, 22392.341026}"
53fb6d83-be43-44ed-984d-22f678b0a9fc,"{95005.382277, 95552.038807, 23532.624708}","{93745.562392, 96374.457364, 23945.929098}","{95005.534821, 95552.270058, 24443.624666}"
08b3bcf9-2e9b-4f1d-8ffc-74f6d22f5d3f,"{93664.940762, 96392.471, 25499.564153}","{92395.190823, 97162.374046, 26111.810257}","{93639.62734, 96352.91804, 26410.354357}"
bb3486ec-d4c7-4044-8c8c-b032db7d8d09,"{94914.509681, 95410.647572, 27547.115004}","{93633.202098, 96200.522886, 27958.45221}","{94860.061322, 95328.10577, 28452.732598}"
15e7eec1-b790-4143-99c5-3a710b5d8dd5,"{93462.409555, 96076.010287, 29499.903731}","{92159.991601, 96794.879201, 30106.060812}","{93383.808052, 95953.193145, 30400.171332}"
c842ebdb-5fa4-4fc8-b733-a32064eaf84d,"{94581.911768, 94906.440565, 31519.403582}","{93279.414558, 95664.179562, 31924.740156}","{94473.509493, 94742.106519, 32408.877734}"
21e85900-a85a-477c-ac59-e2ebfc16af56,"{93026.371301, 95394.687117, 33435.593588}","{91691.92211, 96063.470798, 34029.078135}","{92895.415704, 95190.065179, 34314.64108}"
f025de1d-f135-4af7-80ba-a5f2bd9c2bb0,"{94013.213867, 94044.313418, 35402.359259}","{92711.722234, 94756.298662, 35797.476869}","{93852.145776, 93800.139842, 36265.120717}"
0b189be9-1ae9-4500-a5bf-33bb13952757,"{92362.005666, 94356.594817, 37259.867666}","{91016.683658, 94963.783876, 37834.215811}","{92180.252067, 94072.59952, 38107.249694}"
8f8556a8-e25c-4d57-bba8-e347418ffe8d,"{93215.171895, 92834.507814, 39149.842355}","{91916.28547, 93501.301704, 39530.636087}","{93003.351893, 92513.396121, 39975.639283}"
b7584907-18d9-4100-b279-bf2791cd6fd7,"{91477.205396, 92974.065983, 40927.283408}","{90122.378217, 93521.750224, 41476.28186}","{91246.813499, 92614.071924, 41732.930882}"
f3ba6ca6-d550-4e98-9606-93192c6acc31,"{92197.266939, 91291.396708, 42717.322514}","{90902.029897, 91914.536102, 43079.884815}","{91937.211994, 90897.162535, 43496.34231}"
e67de7f3-639d-41d3-85dc-e498b286f0e6,"{90382.482647, 91263.526121, 44394.261852}","{89019.904366, 91754.399629, 44912.044785}","{90106.192972, 90831.815448, 45148.605216}"
29734a18-7499-412f-8592-1d3b69e9ee53,"{90954.995512, 89408.130766, 46037.681843}","{89647.581123, 89962.408654, 46351.345053}","{90590.531026, 88855.615391, 46663.631839}"
ef74e991-67b0-4eb7-b1ee-0dc422b2ff26,"{88913.155255, 88967.612777, 47288.094534}","{87494.022986, 89278.863638, 47601.338031}","{88471.37437, 88277.317261, 47685.891906}"
e5838c2c-bd9d-457e-8038-30c75e356c82,"{91827.019063, 96428.352518, 15683.046269}","{90608.10767, 97267.904486, 16085.941976}","{91931.124827, 96596.078483, 16572.400524}"
46691f8a-f22a-4ef6-93c1-47916c262017,"{90691.408385, 97577.252209, 17608.917626}","{89442.92676, 98428.061096, 18215.234439}","{90769.387285, 97706.845706, 18508.288972}"
94d88502-986f-455b-8bc0-04182b649468,"{92198.610332, 97027.029547, 19638.694347}","{90937.140927, 97847.428073, 20048.433518}","{92251.047809, 97111.512154, 20544.251634}"
dd650aa2-3126-4fe7-ac4e-73bb148167c1,"{90948.607953, 98004.695167, 21595.749256}","{89668.895267, 98803.703358, 22209.298742}","{90975.652396, 98049.640453, 22506.239519}"
4c6d345a-99e9-4631-a5f2-a402ddf2d8f9,"{92340.937889, 97256.336491, 23647.546672}","{91058.881664, 98043.642193, 24059.830193}","{92341.083986, 97256.571868, 24558.54663}"
e5b9cd1a-ce3b-4e9f-8138-2c61e827f402,"{90978.823365, 98058.790443, 25613.464054}","{89688.28618, 98793.318058, 26226.730261}","{90954.611993, 98018.553452, 26524.254257}"
ad98fa5f-6498-40ec-bedc-bf7fe53718af,"{92254.005498, 97112.4869, 27662.038536}","{90951.374358, 97866.676614, 28072.349625}","{92201.858478, 97028.472251, 28567.65613}"
bd4668a1-0902-48d1-92a9-b0ee920585b8,"{90785.110533, 97736.858388, 29613.804003}","{89463.322159, 98419.460074, 30220.979635}","{90709.93104, 97611.917239, 30514.071604}"
17cd7637-f0eb-4ee3-86b7-fc0c3b865583,"{91935.464361, 96599.281471, 31634.326531}","{90612.543578, 97320.769448, 32038.639342}","{91831.643866, 96432.015106, 32523.800684}"
bf01c029-0bfb-4d19-9e3e-919fc3b509e7,"{90368.056654, 97043.753852, 33549.494625}","{89015.629265, 97675.397176, 34143.994373}","{90242.802367, 96835.59317, 34428.542118}"
add3fad2-8b4c-48fc-9d52-80a86c634212,"{91390.802427, 95721.769435, 35517.281238}","{90070.155315, 96397.558776, 35911.380216}","{91236.542114, 95473.238911, 36380.042697}"
3fdddd3d-0a8e-4c43-8ec9-d77e958b96d5,"{89732.615861, 95987.710073, 37373.769845}","{88371.017563, 96557.472641, 37949.127106}","{89558.775124, 95698.803344, 38221.151873}"
4b692563-66bc-4e12-94a6-1990ecdeeae0,"{90626.490097, 94490.37528, 39264.763002}","{89309.698968, 95121.071974, 39644.545673}","{90423.622976, 94163.533783, 40090.559931}"
52a1377d-f5cc-48e2-a15f-d93611a1d830,"{88886.337249, 94581.272874, 41041.187076}","{87516.879191, 95091.28283, 41591.186792}","{88665.975741, 94215.053057, 41846.834549}"
a733ca10-356b-4548-a8c4-58e2cada2eef,"{89651.60776, 92919.728478, 42832.241502}","{88339.671995, 93506.895968, 43193.80197}","{89402.544417, 92518.459729, 43611.261298}"
3a351db0-7669-4ec0-bb88-ee19fca2252c,"{87839.275287, 92841.151779, 44508.167317}","{86463.638745, 93294.152947, 45026.942965}","{87575.014217, 92401.975076, 45262.510681}"
189bc278-0d2e-49b9-8dce-528e4d608bd2,"{88461.84262, 91002.857901, 46152.596145}","{87139.630689, 91520.874899, 46465.2919}","{88112.782758, 90440.483636, 46778.546141}"
3db880e6-fd9a-4b54-ae67-7235def98642,"{86433.918057, 90505.532357, 47402.008985}","{85006.731477, 90777.399213, 47716.179511}","{86011.370635, 89803.29883, 47799.806357}"
bef63f96-f7e7-44ce-a0cd-63f224aa8ea6,"{89139.565612, 98044.481651, 15797.97782}","{87897.970188, 98850.085251, 16206.676827}","{89238.99752, 98215.019932, 16687.332075}"
07a531bd-4438-4b6c-ae05-f23168c4e71b,"{87971.069241, 99162.444039, 17729.675367}","{86699.602067, 99978.474649, 18347.165805}","{88045.435737, 99294.143726, 18629.046712}"
9803ae9e-7bc4-4b3a-be27-93882d80b008,"{89494.479177, 98653.205889, 19753.622325}","{88210.83908, 99438.452098, 20169.180165}","{89544.562459, 98739.105043, 20659.179612}"
d88f786f-0175-4821-b9cf-4f382f5b3403,"{88216.363909, 99596.852207, 21716.502273}","{86915.069219, 100360.199335, 22341.238411}","{88242.155508, 99642.527956, 22626.992537}"
3c268349-f4c2-46bd-bc26-cee8014577ea,"{89630.422184, 98886.367003, 23762.473423}","{88327.095197, 99637.936806, 24180.580507}","{89630.561721, 98886.606327, 24673.473381}"
b5751367-0ea5-4728-b685-29bd8fa21706,"{88245.082584, 99651.780513, 25734.235103}","{86934.711758, 100350.316551, 26358.626969}","{88221.992814, 99610.889579, 26645.025306}"
7211faa3-54ad-462e-919f-1d8dcfe63e1e,"{89547.502958, 98740.18, 27776.956745}","{88224.503955, 99458.04481, 28193.120221}","{89497.697092, 98654.75665, 28682.574339}"
2ae0a238-7660-4b5e-9a0d-0530959ff0b8,"{88060.35372, 99324.634131, 29734.579489}","{86720.150535, 99970.340648, 30352.866577}","{87988.656948, 99197.662404, 30634.84709}"
88214fa5-2d8a-4cbf-9d2a-ceb3c531d8c5,"{89243.268234, 98218.378625, 31749.248254}","{87900.879383, 98902.964844, 32159.403422}","{89144.108788, 98048.307651, 32638.722407}"
64492436-2f6b-462a-807f-e5862a7ced10,"{87662.629833, 98620.281828, 33670.279014}","{86293.199983, 99214.157973, 34275.867171}","{87543.178001, 98408.73806, 34549.326507}"
a9b1fac9-7cfe-4a35-9ea4-773ace0511ae,"{88723.064175, 97326.16149, 35632.208745}","{87384.19674, 97965.086368, 36032.128041}","{88575.729419, 97073.463775, 36494.970204}"
80d3c660-6ee0-4121-b2e5-322b67db858f,"{87056.635199, 97547.090012, 37494.567381}","{85679.737596, 98078.785463, 38080.969424}","{86890.847704, 97253.48789, 38341.949408}"
2f6f4dcc-e15f-4a4e-94a6-e1852fe1afe8,"{87993.070505, 96074.127546, 39379.698414}","{86659.295315, 96668.041096, 39765.269133}","{87799.311157, 95741.805792, 40205.495343}"
4af024e7-1009-40b5-a262-2a5a6422ea79,"{86249.568862, 96117.807799, 41162.001668}","{84866.472124, 96589.496056, 41722.992261}","{86039.415688, 95745.636076, 41967.649142}"
4099175b-fe0a-4dda-9b7b-b6e0ea447f44,"{87061.95977, 94477.151258, 42947.186734}","{85734.242311, 95027.65142, 43314.49687}","{86824.078192, 94069.154307, 43726.20653}"
f17b2a10-9a6a-48db-a2a0-ba692748e196,"{85251.019199, 94349.415717, 44629.002434}","{83863.349639, 94763.905211, 45158.715364}","{84999.000127, 93903.101392, 45383.345798}"
37043c78-bbb3-4055-a5be-b40deeacbfeb,"{85925.615323, 92528.145334, 46267.569693}","{84589.605366, 93009.156206, 46585.898357}","{85592.226595, 91956.341558, 46893.519689}"
bcca5680-37cc-486a-b911-9733b72bc592,"{83910.767201, 91975.823411, 47522.948215}","{82469.14965, 92212.251512, 47848.093969}","{83507.794456, 91262.176988, 47920.745587}"
e7619de8-46c0-406b-93ab-7c8b27f1e9f2,"{86406.364089, 99586.856717, 15929.924332}","{85143.104055, 100357.969228, 16355.001934}","{86501.042564, 99760.079106, 16819.278586}"
2400623c-b595-4f9b-a1d7-c10c5905cac6,"{85207.934193, 100671.798833, 17878.052221}","{83914.510028, 101452.490128, 18517.327477}","{85278.631441, 100805.50404, 18777.423566}"
59adc30f-2a34-4449-89fc-61edae0c3b19,"{86744.32427, 100205.187924, 19885.558722}","{85439.516762, 100954.705254, 20317.528422}","{86792.013276, 100292.439048, 20791.116009}"
2705ce3a-5fdc-40d6-b77a-5da8fffbc48c,"{85441.144535, 101112.858663, 21864.869907}","{84119.286002, 101839.998667, 22511.41123}","{85465.663574, 101159.229962, 22775.36017}"
06c18528-a8d2-438a-8e08-ef7f4d55fd96,"{86873.782814, 100442.045858, 23894.406415}","{85550.175672, 101157.29579, 24328.933508}","{86873.915681, 100442.288949, 24805.406373}"
0a2dd86f-9020-4123-a2c8-537bfdf9cc5d,"{85468.35291, 101168.596588, 25882.638575}","{84139.148575, 101830.601491, 26528.714096}","{85446.40239, 101127.082967, 26793.428778}"
d389c7c7-e42f-4cdf-9ebb-6a8e7f8efff5,"{86794.95245, 100293.649564, 27908.866082}","{85452.571279, 100974.587374, 28341.529696}","{86747.527599, 100206.881733, 28814.483676}"
d3cd7323-29a3-429e-bf68-ca23a9a615b5,"{85292.757597, 100836.503832, 29882.991717}","{83935.151949, 101444.768358, 30522.936305}","{85224.598348, 100707.598582, 30783.259318}"
77153abf-b272-4049-9b2d-9574446f8700,"{86505.276737, 99763.661959, 31881.16772}","{85144.417742, 100410.733456, 32307.79892}","{86410.857699, 99590.914232, 32770.641873}"
bdc847d8-4213-4056-b045-9b71d177052e,"{84914.675908, 100121.458942, 33818.708753}","{83529.290224, 100677.025978, 34445.914383}","{84801.117838, 99906.69379, 34697.756246}"
aaa09da0-2562-44c3-8c97-7f0a8b4993c2,"{86009.955518, 98857.426497, 35764.144812}","{84653.858447, 99458.843137, 36180.486632}","{85869.664235, 98600.751564, 36626.90627}"
48e4589c-89d0-4592-be5e-dfaff9542889,"{84338.598362, 99031.954456, 37643.022946}","{82947.467948, 99525.024677, 38250.965043}","{84180.990834, 98733.881366, 38490.404974}"
b478ddb1-67ec-4467-88d3-0c5d8be90d36,"{85314.872581, 97585.708003, 39511.657127}","{83965.107036, 98142.161494, 39913.572203}","{85130.376076, 97248.155826, 40337.454055}"
95c08139-731d-4a71-b037-5e9c1be91d92,"{83571.368171, 97580.932422, 41310.490717}","{82175.736053, 98013.729543, 41892.926235}","{83371.58397, 97203.093275, 42116.13819}"
a6aa84be-8509-4820-80a0-e9936d73e5aa,"{84428.285394, 95963.614162, 43079.173544}","{83085.799359, 96476.746358, 43462.736289}","{84201.775961, 95549.195733, 43858.19334}"
72163356-7ecf-48fd-b344-d05f3c526adb,"{82622.100031, 95785.63083, 44777.531744}","{81223.557424, 96161.041129, 45328.596745}","{82382.515598, 95332.520038, 45531.875108}"
07a7af8c-3bf7-442f-b634-edfc703dd8d3,"{83346.280809, 93983.94791, 46399.638096}","{81997.685931, 94427.192537, 46733.977879}","{83028.830033, 93403.144495, 47025.588093}"
bff69647-3111-4284-82a9-0d8ea33af8ff,"{81347.981135, 93375.864631, 47671.681766}","{79901.161161, 93571.457952, 48017.59704}","{80964.891094, 92651.350814, 48069.479139}"
4adea4e0-3fc3-4096-8fde-62d8db30d7a7,"{83633.681833, 101051.944645, 16100.099422}","{82349.820053, 101788.088183, 16551.246377}","{83723.53819, 101227.716783, 16989.453677}"
eacfc8e9-494c-436e-bfe6-cdc5d2cfa160,"{82406.821354, 102102.847017, 18074.380323}","{81092.474279, 102847.664345, 18739.906132}","{82473.798893, 102238.453773, 18973.751668}"
e39a1425-66a1-4465-9789-f4f1cb2a1f05,"{83954.449476, 101679.419901, 20055.717699}","{82629.517336, 102392.701325, 20513.808314}","{83999.709608, 101767.955319, 20961.274986}"
a483b790-b257-4817-ac68-d72948bd234e,"{82627.782189, 102550.223886, 22061.186918}","{81286.386266, 103240.633389, 22734.009587}","{82651.011168, 102597.254675, 22971.677182}"
b3b3f50c-60ee-4482-9d1f-0306b50eac9e,"{84077.336218, 101919.808114, 24064.559967}","{82734.477516, 102598.224449, 24525.220339}","{84077.462317, 101920.054783, 24975.559925}"
e56f1263-3d79-44c8-9e18-c0ef8aeb4426,"{82653.462477, 102606.736495, 26078.997891}","{81306.439056, 103231.69618, 26751.210539}","{82632.666876, 102564.63247, 26989.788094}"
2f71909e-0a3f-47e4-bc6a-f1e527effb29,"{84002.658844, 101769.334987, 28078.981943}","{82641.924227, 102412.812787, 28537.906701}","{83957.649413, 101681.289976, 28984.599537}"
32b6222d-4f69-4fcb-b696-a7360f833c57,"{82487.127801, 102269.963688, 30079.361457}","{81113.15139, 102840.268614, 30745.409508}","{82422.554724, 102139.225153, 30979.629058}"
7720a08d-a31f-4603-8a79-ad9200f2cf8c,"{83727.75936, 101231.588874, 32051.299732}","{82349.480335, 101840.597781, 32504.154934}","{83638.149227, 101056.298384, 32940.773884}"
fb7b4407-ab81-49d1-a124-59b2c83e961c,"{82128.960087, 101544.789787, 34015.099394}","{80728.682033, 102061.530155, 34668.353621}","{82021.376831, 101326.970254, 34894.146886}"
5e564d22-721e-4bac-ad31-3d2872fcb73c,"{83257.687176, 100312.053243, 35934.303285}","{81885.420128, 100875.376619, 36376.785732}","{83124.54114, 100051.600179, 36797.064744}"
591b381d-f931-4927-802b-eae9c37dcb3d,"{81583.212836, 100439.826558, 37839.444436}","{80178.938443, 100893.747782, 38473.330937}","{81433.897766, 100137.514286, 38686.826464}"
d2388ca0-47fa-41c6-bef9-0967423e32cf,"{82598.025636, 99021.649839, 39681.851686}","{81233.353625, 99540.016434, 40109.784867}","{82422.925817, 98679.129057, 40507.648615}"
d4baf43d-cb8c-46e8-8575-a9712d723db6,"{80856.368485, 98968.198638, 41506.952204}","{79449.327623, 99361.576175, 42115.201997}","{80667.095851, 98584.985879, 42312.599678}"
2ef9d7be-9174-4917-ad2d-3a211d8a1364,"{81756.610912, 97375.707288, 43249.412859}","{80400.48337, 97850.809685, 43658.849082}","{81541.637948, 96955.188819, 44028.432655}"
d534371a-18d6-41fa-a06d-63ea73fc8645,"{79957.061491, 97147.387813, 44974.041316}","{78548.82277, 97483.191775, 45550.788432}","{79730.082701, 96687.832899, 45728.38468}"
a5bb379b-d013-4384-96d0-1c05a63affc1,"{80729.74051, 95366.924936, 46570.007206}","{79369.938758, 95771.646754, 46929.831704}","{80428.457983, 94777.572375, 47195.957203}"
e2eecd3b-b8cd-4a32-8587-d15245961915,"{78749.991094, 94703.313758, 47868.434183}","{77299.504711, 94857.550747, 48239.157625}","{78387.057187, 93968.495937, 48266.231555}"
688ea238-5e91-452b-a8f6-6a5073c7c1be,"{80821.588967, 102439.881249, 16322.685165}","{79518.074117, 103140.471926, 16795.243151}","{80906.5546, 102618.068933, 17212.03942}"
0445e2a6-a2ca-4b32-bf40-5936846616a5,"{79564.536161, 103457.269105, 18318.459744}","{78230.192123, 104165.557449, 18999.789683}","{79627.739266, 103594.675621, 19217.83109}"
f709238d-05e9-4f9b-a69c-4c45d08e3862,"{81124.913034, 103076.014645, 20278.290278}","{79780.84922, 103752.496805, 20757.842384}","{81167.709736, 103165.76676, 21183.847565}"
2a153871-1af0-4f30-9631-3f2336284460,"{79773.056591, 103910.610493, 22305.259669}","{78413.111986, 104563.708081, 22993.905199}","{79794.976531, 103958.265471, 23215.749932}"
2bf16926-6c95-4e19-b700-c34c23800e2e,"{81241.127831, 103319.742556, 24287.128083}","{79880.031343, 103960.784264, 24769.263914}","{81241.247067, 103319.992615, 25198.128041}"
6332e0dc-c2ac-49b5-bcd9-e4402885283f,"{79797.177085, 103967.838557, 26323.096085}","{78433.36802, 104555.271313, 27011.044417}","{79777.553394, 103925.175731, 27233.886288}"
559447db-0e9f-4328-a6fa-94ae1c4ade2c,"{81170.65407, 103167.300388, 28301.519034}","{79792.604009, 103772.80265, 28782.023722}","{81128.094424, 103078.045419, 29207.136628}"
7a45e15b-b7f4-4e3c-baad-cf3e190c27df,"{79640.228475, 103626.622312, 30323.465923}","{78250.965708, 104158.581987, 31005.229119}","{79579.294333, 103494.148628, 31223.733524}"
e4141ba9-d6fb-4504-b989-6b63c76f31e2,"{80910.734557, 102622.199499, 32273.84993}","{79516.094497, 103192.651962, 32748.249377}","{80826.001746, 102444.500082, 33163.324083}"
ee30e594-8a33-406c-a545-28ed16caf67e,"{79302.257297, 102891.848554, 34259.216434}","{77888.200902, 103369.46007, 34928.152189}","{79200.736759, 102671.138142, 35138.263927}"
76465eb4-c267-4f9a-b40b-8a7db66f6e52,"{80466.264653, 101690.059468, 36156.874987}","{79078.899971, 102214.838039, 36620.823654}","{80340.365523, 101426.027132, 37019.636446}"
1dc8c35a-9bd0-4537-b9db-a8bc197da74a,"{78787.276918, 101772.242395, 38083.580027}","{77370.988845, 102186.828595, 38733.084211}","{78646.376312, 101465.917864, 38930.962055}"
ef02c1db-3138-4b32-8a1f-9ac32482d8e0,"{79842.523215, 100381.950861, 39904.452721}","{78464.02964, 100861.822226, 40353.737465}","{79676.953772, 100034.722992, 40730.249649}"
6f97bc1f-7503-4c34-8642-2e81726a5922,"{78101.40406, 100281.10176, 41751.111836}","{76684.083105, 100634.980813, 42374.899001}","{77922.797648, 99892.803037, 42556.759309}"
